Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Age_range,MonthlyIncome_range,experience,last_promotion,experienceInCurrentRole
42,0,R,1128,Re&De,0.7682362244210447,3,Medical,1803,2,Male,95,4,2,Healthcare,1,Married,0.1006157695819809,5696,1.0546020870847297,0,18,3,3,2,0.14841116175654057,2,2,-2.39452712456886,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,40's,5k-10k,10-20,<5,<5
35,0,N,1180,Re&De,-1.0316074699401947,2,Medical,1804,2,Male,90,3,2,MD,4,Divorced,0.16031305152790726,24442,0.019234092976174,0,14,3,3,1,0.6849186648651102,6,3,0.35383028348375706,0.8826704550237439,-0.11727146504788616,0.9049235229276625,30's,5k-10k,10-20,<5,5-10
38,0,N,1336,HR,-1.0316074699401947,3,HR,1805,1,Male,100,3,1,HR,2,Divorced,-1.042304338485002,7129,1.0546020870847297,0,13,3,4,3,0.49372078256854574,3,3,0.889725624247082,1.2838236490365953,0.7387994420424154,1.0510571351745928,30's,<5k,10-20,<5,10-15
34,1,F,234,Re&De,0.37510474792386383,4,LE,1807,4,Male,93,3,2,LT,1,Married,0.04749273140312694,6208,0.7822646819350587,0,17,3,3,1,0.27299902599686326,3,2,0.35383028348375706,-0.8636316179711291,-0.9733423721381878,0.9049235229276625,30's,5k-10k,10-20,<5,<5
37,1,R,370,Re&De,0.48646440151058035,4,Medical,1809,4,Male,58,3,2,MD,1,Single,-0.31107973483620666,4992,-0.5864173580242138,0,15,3,2,0,0.14841116175654057,4,1,0.7747243810088977,0.009519418526307482,-0.9733423721381878,1.0510571351745928,30's,<5k,10-20,<5,<5
39,0,F,766,Sales,1.241978421457346,3,LE,1812,3,Male,83,3,2,SE,4,Divorced,-0.3421288064905479,19188,0.019234092976174,0,18,3,4,1,-0.3075690972864685,6,3,-0.9425126477879964,-0.8636316179711291,0.38349791355828505,-0.31199299600307684,30's,<5k,<10,<5,<5
43,0,N,343,Re&De,0.37510474792386383,3,LE,1813,1,Male,52,3,1,RS,3,Single,-1.1345021684827197,24978,0.7822646819350587,0,13,3,3,0,-0.3075690972864685,2,2,-0.5622888525337819,-0.3528710041543192,-0.11727146504788616,-0.31199299600307684,40's,<5k,<10,<5,<5
41,0,R,447,Re&De,-0.22173983491699154,3,LE,1814,2,Male,85,4,2,Healthcare,2,Single,0.42511489753548687,15530,0.4489506360843417,0,12,3,1,0,0.27299902599686326,3,1,-0.5622888525337819,-0.3528710041543192,-0.11727146504788616,-0.31199299600307684,40's,5k-10k,10-20,<5,<5
41,0,R,796,Sales,-0.43476288709933963,1,Marketing,1815,3,Female,81,3,3,SE,3,Divorced,1.0562082160581707,26458,-1.6217853521327694,1,13,3,4,1,1.265486788148442,3,4,1.7495945463358997,1.6745229185690997,2.2860234096023904,0.5479958873663928,40's,10k-15k,20-30,10-15,10-15
30,0,R,1092,Re&De,0.48646440151058035,3,Medical,1816,1,Female,64,3,3,MD,3,Single,0.9393724688879279,2739,1.8176326760436148,0,14,3,2,0,0.01194059718201139,3,3,0.35383028348375706,0.8826704550237439,-0.9733423721381878,-0.31199299600307684,30's,5k-10k,<10,<5,5-10
26,1,R,920,HR,1.241978421457346,2,Medical,1818,4,Female,69,3,1,HR,2,Married,-1.3251179870660104,6889,-1.6217853521327694,1,11,3,3,0,-0.49876697958303323,3,3,-0.026393511770457165,-0.8636316179711291,-0.11727146504788616,0.3217892224056365,20's,<5k,<10,<5,<5
46,1,R,261,Re&De,1.2963320365337836,2,Medical,1821,4,Female,66,3,2,Healthcare,2,Married,0.819296241621873,10842,0.7822646819350587,0,22,4,4,1,0.49372078256854574,2,4,0.6487547716317403,0.8826704550237439,0.7387994420424154,0.9049235229276625,40's,5k-10k,10-20,<5,5-10
40,0,R,1194,Re&De,-1.5053496669764959,3,LE,1822,3,Female,52,3,2,Healthcare,4,Divorced,0.34477008864617187,9060,0.7822646819350587,0,17,3,4,1,0.38760875109346676,3,3,-0.026393511770457165,0.009519418526307482,-0.9733423721381878,0.04493463955819317,40's,5k-10k,10-20,<5,<5
34,0,R,810,Sales,0.2520023621193102,2,TD,1823,2,Male,92,4,2,SE,3,Married,0.4094738103277449,22128,-0.5864173580242138,0,21,4,3,2,0.14841116175654057,5,3,0.7747243810088977,1.0310406461599277,1.0143927182504924,1.0510571351745928,30's,5k-10k,10-20,<5,5-10
58,0,N,350,Sales,-1.0316074699401947,3,Medical,1824,2,Male,52,3,4,Manager,2,Divorced,1.7251921993476862,22577,0.7822646819350587,0,22,4,4,1,1.9234714500101182,0,2,1.3500758020611967,1.16376230475229,2.3712330039469656,1.6848393535833057,50's,15k-20k,30-40,10-15,5-10
35,0,R,185,Re&De,1.3979954351294148,4,Medical,1826,2,Male,91,1,1,LT,3,Married,-0.9780717630541679,9696,-1.6217853521327694,0,16,3,2,1,-0.49876697958303323,2,4,-0.026393511770457165,0.29061126825485295,-0.9733423721381878,0.04493463955819317,30's,<5k,<10,<5,<5
47,0,R,1001,Re&De,-0.43476288709933963,3,LE,1827,3,Female,92,2,3,MD,2,Divorced,1.0396875773225522,19271,1.660253538085118,1,12,3,3,1,1.536454302687859,4,3,1.7495945463358997,1.3934310688405542,2.3712330039469656,1.3000296076241802,40's,10k-15k,20-30,10-15,10-15
40,0,R,750,Re&De,0.6816490610771554,3,LE,1829,2,Female,47,3,2,Healthcare,1,Divorced,-0.22936298651282552,10748,0.019234092976174,0,12,3,2,1,0.6849186648651102,3,3,0.35383028348375706,0.29061126825485295,1.594870349132717,0.9049235229276625,40's,<5k,10-20,5-10,<5
54,0,R,431,Re&De,0.11438560306990991,4,Medical,1830,4,Female,68,3,2,RS,4,Married,0.42160429912234654,15696,0.7822646819350587,0,15,3,2,1,0.5925087204653425,2,2,0.35383028348375706,-0.8636316179711291,-0.11727146504788616,0.9049235229276625,50's,5k-10k,10-20,<5,<5
31,0,F,1125,Sales,0.11438560306990991,4,Marketing,1833,1,Female,68,3,3,SE,1,Married,0.9346925937087204,8277,0.019234092976174,0,14,3,4,2,0.01194059718201139,3,3,-0.5622888525337819,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,30's,5k-10k,<10,<5,<5
28,0,R,1217,Re&De,-1.5053496669764959,3,Medical,1834,3,Female,67,3,1,RS,1,Married,-0.5515650126712521,12719,-0.5864173580242138,0,25,4,3,1,-1.3000568594380468,3,3,-0.5622888525337819,-0.3528710041543192,-0.11727146504788616,-0.31199299600307684,20's,<5k,<10,<5,<5
38,0,R,723,Sales,-1.0316074699401947,4,Marketing,1835,2,Female,77,1,2,SR,4,Married,0.06401735940261491,4244,0.019234092976174,1,20,4,1,2,1.0742889058518768,4,2,-0.2673643643857992,-0.3528710041543192,-0.9733423721381878,0.04493463955819317,30's,5k-10k,20-30,<5,<5
26,0,R,572,Sales,0.48646440151058035,3,Medical,1836,3,Male,46,3,2,SE,4,Single,-0.15153198249809222,9125,-0.5864173580242138,0,13,3,1,0,-0.7194887361547153,4,3,-0.026393511770457165,0.009519418526307482,-0.11727146504788616,-0.31199299600307684,20's,<5k,<10,<5,<5
58,0,F,1216,Re&De,0.9242532380931131,4,LE,1837,1,Male,87,3,4,RD,3,Married,1.6778730553251584,21624,0.019234092976174,1,14,3,2,0,1.265486788148442,3,3,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,50's,15k-20k,20-30,<5,<5
18,0,N,1431,Re&De,0.8488469449601651,3,Medical,1839,2,Female,33,3,1,RS,3,Single,-1.8515356684408122,8018,-0.5864173580242138,0,16,3,3,0,-3.285032383741204,4,1,-2.39452712456886,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,,<5k,<10,<5,<5
31,1,R,359,HR,1.125041707062853,5,HR,1842,4,Male,89,4,1,HR,1,Married,-0.8444993531282057,21495,-1.6217853521327694,0,17,3,3,0,-1.711976498306294,4,3,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,30's,<5k,<10,<5,<5
29,1,R,350,HR,0.7682362244210447,3,HR,1844,1,Male,56,2,1,HR,1,Divorced,-1.1994756574076237,3157,0.7822646819350587,1,15,3,4,3,-0.9805471649695675,3,3,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-1.675043127180746,20's,<5k,<10,<5,<5
45,0,N,589,Sales,-1.0316074699401947,4,LE,1845,3,Female,67,3,2,SE,3,Married,-0.007573147496800923,19665,0.7822646819350587,0,22,4,2,2,0.14841116175654057,3,4,0.5095018289928678,0.8826704550237439,1.2395688206485869,0.9049235229276625,40's,5k-10k,10-20,5-10,5-10
36,0,R,430,Re&De,-1.0316074699401947,4,Other,1847,4,Female,73,3,2,RS,2,Married,0.44514353594029404,19573,0.7822646819350587,1,22,4,4,1,0.6849186648651102,2,3,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,30's,5k-10k,10-20,<5,<5
43,0,F,1422,Sales,-1.0316074699401947,4,LE,1849,1,Male,92,3,2,SE,4,Married,0.1374073005956169,19246,-0.5864173580242138,0,20,4,3,1,-0.3075690972864685,5,3,0.35383028348375706,0.8826704550237439,1.594870349132717,0.9049235229276625,40's,5k-10k,<10,5-10,5-10
27,0,F,1297,Re&De,-0.22173983491699154,2,LE,1850,4,Female,53,3,1,LT,4,Single,-1.1713762960496796,19826,-1.6217853521327694,1,14,3,3,0,-0.49876697958303323,3,2,-0.026393511770457165,0.29061126825485295,-0.9733423721381878,-0.31199299600307684,20's,<5k,<10,<5,<5
29,0,F,574,Re&De,1.241978421457346,1,Medical,1852,4,Male,40,3,1,LT,4,Married,-0.4616564259709269,7003,-0.5864173580242138,0,13,3,2,0,0.27299902599686326,3,4,0.889725624247082,1.0310406461599277,0.7387994420424154,1.3000296076241802,20's,<5k,10-20,<5,5-10
32,0,F,1318,Sales,0.48646440151058035,4,Marketing,1853,4,Male,79,3,2,SE,4,Single,-0.16314758723198214,26075,1.660253538085118,0,13,3,3,0,-0.9805471649695675,2,4,-2.39452712456886,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,30's,<5k,<10,<5,<5
42,0,N,355,Re&De,0.48646440151058035,4,TD,1854,3,Male,38,3,1,RS,3,Married,-0.8547187790147702,6161,0.4489506360843417,0,22,4,2,2,0.14841116175654057,1,2,0.177344441121138,0.009519418526307482,0.7387994420424154,0.04493463955819317,40's,<5k,10-20,<5,<5
47,0,R,207,Re&De,0.37510474792386383,4,LE,1856,2,Female,64,3,1,LT,3,Single,-1.355554061917746,5411,0.7822646819350587,0,12,3,3,0,-0.3075690972864685,2,3,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-1.675043127180746,40's,<5k,<10,<5,<5
46,0,R,706,Re&De,-1.0316074699401947,2,LE,1857,4,Male,82,3,3,MD,4,Divorced,0.7594200039227686,19989,0.4489506360843417,0,14,3,3,1,0.38760875109346676,4,2,0.6487547716317403,1.0310406461599277,1.0143927182504924,0.9049235229276625,40's,5k-10k,10-20,<5,5-10
28,0,N,280,HR,-1.5053496669764959,2,LE,1858,3,Male,43,3,1,HR,4,Divorced,-0.9775153889023359,10494,-0.5864173580242138,0,15,3,2,1,-1.3000568594380468,2,3,-0.5622888525337819,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,20's,<5k,<10,<5,<5
29,0,R,726,Re&De,1.6587145799833682,1,LE,1859,4,Male,93,1,2,Healthcare,3,Divorced,0.3146502171760216,21143,1.660253538085118,0,17,3,4,2,0.27299902599686326,3,3,0.35383028348375706,-1.7367826544685656,-0.11727146504788616,0.7392508974613572,20's,5k-10k,10-20,<5,<5
42,0,R,1142,Re&De,0.2520023621193102,3,LE,1860,4,Male,81,3,1,LT,3,Single,-0.40127595120520393,13624,0.7822646819350587,0,13,3,4,0,-0.1389206128713836,3,3,-2.39452712456886,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,40's,<5k,<10,<5,<5
32,1,R,414,Sales,-1.0316074699401947,4,Marketing,1862,3,Male,82,2,2,SE,2,Single,0.9762969170177959,26186,1.484318630192897,1,12,3,3,0,-0.3075690972864685,3,2,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,30's,5k-10k,<10,<5,<5
46,0,R,1319,Sales,-0.6954820319532931,3,TD,1863,1,Female,45,4,4,SE,1,Divorced,1.4112430078694922,7739,0.019234092976174,0,12,3,4,1,1.3800965132450453,5,3,1.564873907649279,1.904191682657364,0.38349791355828505,1.0510571351745928,40's,10k-15k,20-30,<5,15+
27,0,R,728,Sales,1.3979954351294148,1,Medical,1864,2,Female,36,2,2,SR,3,Married,-0.5730982992390098,7018,-0.5864173580242138,0,21,4,4,1,0.01194059718201139,5,3,0.6487547716317403,1.0310406461599277,1.2395688206485869,1.0510571351745928,20's,<5k,<10,5-10,5-10
29,0,R,352,HR,-0.041631410602158754,1,Medical,1865,4,Male,87,2,1,HR,2,Married,-0.9239643868788925,15434,-0.5864173580242138,0,11,3,4,0,-2.292544621589625,3,3,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,20's,<5k,<10,<5,<5
43,0,R,823,Re&De,-0.041631410602158754,3,Medical,1866,1,Female,81,2,5,Manager,3,Married,1.98756439836295,22539,1.484318630192897,0,13,3,4,0,1.140898923908119,2,3,1.3500758020611967,1.4942601209226112,1.429952502512088,1.6848393535833057,40's,15k-20k,20-30,5-10,10-15
48,0,R,1224,Re&De,0.48646440151058035,3,LE,1867,4,Male,91,2,5,RD,2,Married,2.008614469433831,13583,0.7822646819350587,0,12,3,4,0,1.5849964826169212,3,3,1.7495945463358997,1.2838236490365953,2.194496414003837,1.1817781057751064,40's,15k-20k,20-30,10-15,10-15
29,1,F,459,Re&De,1.4456915278010198,2,LE,1868,4,Male,73,2,1,RS,4,Single,-1.1338848999252744,14753,-0.5864173580242138,1,24,4,2,0,-2.292544621589625,3,2,-1.4784079885513208,-1.7367826544685656,-0.11727146504788616,-1.675043127180746,20's,<5k,<10,<5,<5
46,1,R,1254,Sales,0.48646440151058035,3,LE,1869,3,Female,64,3,3,SE,2,Married,0.5194058131404324,14011,1.0546020870847297,0,21,4,3,3,0.5925087204653425,2,3,0.5095018289928678,0.8826704550237439,-0.9733423721381878,0.9049235229276625,40's,5k-10k,10-20,<5,5-10
27,0,F,1131,Re&De,0.9242532380931131,3,LE,1870,4,Female,77,2,1,RS,1,Married,-0.12287902577852228,23844,-1.6217853521327694,0,19,3,4,1,-0.1389206128713836,2,2,0.35383028348375706,0.7144622055422116,1.594870349132717,0.04493463955819317,20's,<5k,<10,5-10,5-10
39,0,R,835,Re&De,1.1849723829470664,4,Other,1871,4,Male,41,3,2,RS,4,Divorced,-0.4265266844483253,5141,1.660253538085118,0,14,3,2,3,-0.3075690972864685,2,3,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,30's,<5k,<10,<5,<5
55,0,R,836,Re&De,-1.0316074699401947,4,TD,1873,2,Male,98,2,1,RS,4,Married,-1.0021924296043179,7975,1.660253538085118,0,20,4,2,1,1.0044283593335894,2,4,-0.026393511770457165,-0.3528710041543192,-0.9733423721381878,0.3217892224056365,50's,<5k,10-20,<5,<5
28,0,R,1172,Sales,-0.6954820319532931,3,Medical,1875,2,Female,78,3,1,SR,2,Married,-0.8963044836191999,3692,-0.5864173580242138,0,19,3,4,1,-2.292544621589625,3,3,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,20's,<5k,<10,<5,<5
30,1,R,945,Sales,0.37510474792386383,3,Medical,1876,2,Male,89,3,1,SR,4,Single,-2.358403322967985,16019,-0.5864173580242138,0,13,3,3,0,-2.292544621589625,3,2,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,30's,<5k,<10,<5,<5
22,1,R,391,Re&De,0.11438560306990991,1,LE,1878,4,Male,75,3,1,RS,2,Single,-1.1136557014922106,26092,-0.5864173580242138,1,23,4,1,0,-2.292544621589625,2,3,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,20's,<5k,<10,<5,<5
36,0,R,1266,Sales,0.48646440151058035,4,TD,1880,2,Female,63,2,2,SE,3,Married,0.1368766127928367,6060,-0.5864173580242138,1,13,3,1,1,0.14841116175654057,4,3,0.7747243810088977,1.16376230475229,-0.11727146504788616,0.9049235229276625,30's,5k-10k,10-20,<5,5-10
31,0,R,311,Re&De,1.241978421457346,3,LE,1881,2,Male,89,3,2,LT,3,Divorced,-0.31680804083989805,18624,-0.5864173580242138,0,11,3,1,1,0.14841116175654057,2,3,0.7747243810088977,1.0310406461599277,-0.9733423721381878,-0.31199299600307684,30's,<5k,10-20,<5,5-10
34,0,R,1480,Sales,-0.43476288709933963,3,LE,1882,3,Male,64,3,3,SE,4,Married,0.9465201476411294,24444,0.019234092976174,1,13,3,4,3,0.01194059718201139,3,3,-0.026393511770457165,0.009519418526307482,-0.11727146504788616,-1.675043127180746,30's,5k-10k,<10,<5,<5
29,0,R,592,Re&De,0.11438560306990991,3,LE,1883,4,Male,59,3,1,LT,1,Single,-1.386618029841406,19384,0.4489506360843417,0,14,3,2,0,0.27299902599686326,2,3,-0.5622888525337819,-0.3528710041543192,-0.11727146504788616,-0.31199299600307684,20's,<5k,10-20,<5,<5
37,0,R,783,Re&De,0.11438560306990991,4,Medical,1885,4,Male,78,3,2,RS,1,Married,-0.28592002720840354,13588,1.0546020870847297,1,22,4,3,1,0.7717244644490785,2,3,-0.026393511770457165,0.009519418526307482,-0.9733423721381878,0.3217892224056365,30's,<5k,10-20,<5,<5
35,0,R,219,Re&De,0.9950865624889356,2,Other,1886,4,Female,44,2,2,MD,2,Married,-0.11847049633373703,25388,-1.6217853521327694,1,11,3,4,0,-0.9805471649695675,2,3,-0.5622888525337819,-0.3528710041543192,-0.9733423721381878,-0.31199299600307684,30's,<5k,<10,<5,<5
45,0,R,556,Re&De,1.4915166961003585,2,LE,1888,2,Female,93,2,2,MD,4,Married,0.1974767259437078,23888,-1.6217853521327694,0,13,3,4,2,0.14841116175654057,2,2,0.6487547716317403,1.0310406461599277,0.7387994420424154,1.0510571351745928,40's,5k-10k,10-20,<5,5-10
36,0,F,1213,HR,-1.0316074699401947,1,HR,1890,2,Male,94,2,2,HR,4,Single,-0.4327123737619495,4223,-0.5864173580242138,0,21,4,4,0,0.14841116175654057,2,2,0.7747243810088977,-0.8636316179711291,-0.9733423721381878,1.0510571351745928,30's,<5k,10-20,<5,<5
40,0,R,1137,Re&De,-1.5053496669764959,4,LE,1892,1,Male,98,3,4,Manager,1,Divorced,1.7735777948257883,18991,0.019234092976174,0,11,3,1,1,1.2045474989798381,3,3,1.564873907649279,0.8826704550237439,2.0956397277388885,1.840129477480333,40's,15k-20k,20-30,10-15,5-10
26,0,R,482,Re&De,-1.5053496669764959,2,LE,1893,2,Female,90,2,1,RS,3,Married,-0.856257692408602,14908,-0.5864173580242138,1,13,3,3,1,-2.292544621589625,3,2,-1.4784079885513208,-1.7367826544685656,-0.11727146504788616,-1.675043127180746,20's,<5k,<10,<5,<5
27,0,R,511,Sales,-1.0316074699401947,2,Medical,1898,1,Female,89,4,2,SE,3,Single,0.34176190537569046,26997,-1.6217853521327694,0,14,3,2,0,0.01194059718201139,5,2,0.5095018289928678,0.8826704550237439,-0.9733423721381878,0.9049235229276625,20's,5k-10k,<10,<5,5-10
48,0,F,117,Re&De,1.3482691212331284,3,Medical,1900,4,Female,58,3,4,Manager,4,Divorced,1.8046707048656938,2437,0.4489506360843417,0,11,3,2,1,1.3239380538020686,3,3,1.7495945463358997,1.904191682657364,1.0143927182504924,0.9049235229276625,40's,15k-20k,20-30,<5,15+
44,0,R,170,Re&De,-1.5053496669764959,4,LE,1903,2,Male,78,4,2,Healthcare,1,Married,-0.0433398739090836,9364,0.019234092976174,0,15,3,4,1,0.14841116175654057,5,3,-0.9425126477879964,-1.7367826544685656,0.38349791355828505,-0.31199299600307684,40's,5k-10k,10-20,<5,<5
34,1,N,967,Re&De,0.9950865624889356,4,TD,1905,4,Male,85,1,1,RS,1,Married,-1.2176339935034186,14460,-0.5864173580242138,1,23,4,2,1,-0.7194887361547153,2,3,-0.026393511770457165,-0.3528710041543192,0.7387994420424154,-1.675043127180746,30's,<5k,<10,<5,<5
56,1,R,1162,Re&De,1.4456915278010198,2,LE,1907,1,Male,97,3,1,LT,4,Single,-1.0452107795046648,10261,-0.5864173580242138,0,16,3,4,0,-0.7194887361547153,3,3,-0.2673643643857992,-0.3528710041543192,-0.11727146504788616,-1.675043127180746,50's,<5k,<10,<5,<5
36,0,R,335,Sales,1.061869997142513,2,Marketing,1908,3,Male,33,2,2,SE,2,Married,0.0921644709666765,16822,0.019234092976174,0,16,3,3,2,0.38760875109346676,1,1,-0.2673643643857992,-0.3528710041543192,-0.11727146504788616,0.04493463955819317,30's,5k-10k,10-20,<5,<5
41,0,R,337,Sales,0.2520023621193102,3,Marketing,1909,3,Female,54,3,2,SE,2,Married,-0.2480945328926352,26841,1.0546020870847297,0,21,4,3,1,0.5925087204653425,3,3,-0.026393511770457165,0.29061126825485295,-0.11727146504788616,0.3217892224056365,40's,<5k,10-20,<5,<5
42,0,R,1396,Re&De,-0.041631410602158754,3,Medical,1911,3,Male,83,3,3,RD,1,Married,1.425182273905201,14842,1.8176326760436148,0,13,3,2,1,0.9309836878585396,3,4,1.0934635771386776,0.8826704550237439,1.2395688206485869,0.9049235229276625,40's,10k-15k,10-20,5-10,5-10
31,0,R,1079,Sales,0.48646440151058035,2,Medical,1912,3,Female,86,3,2,SE,4,Divorced,0.3608655028011199,20115,0.019234092976174,1,11,3,4,1,-0.1389206128713836,2,3,-0.026393511770457165,-0.3528710041543192,-0.11727146504788616,0.3217892224056365,30's,5k-10k,<10,<5,<5
34,0,R,735,Sales,-0.6954820319532931,1,Medical,1915,4,Female,75,2,2,SE,4,Married,0.6736487372983049,16495,0.4489506360843417,1,12,3,3,0,0.01194059718201139,3,2,-0.2673643643857992,-0.3528710041543192,-0.9733423721381878,-0.8150542438112763,30's,5k-10k,<10,<5,<5
31,0,R,471,Re&De,-0.43476288709933963,3,Medical,1916,1,Female,62,4,1,LT,3,Divorced,-0.3974867528675484,16031,1.660253538085118,0,12,3,2,1,-0.9805471649695675,0,2,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,30's,<5k,<10,<5,<5
26,0,F,1096,Re&De,-0.041631410602158754,3,Other,1918,3,Male,61,4,1,LT,4,Married,-1.0704404929647036,7102,-1.6217853521327694,0,18,3,1,1,-0.1389206128713836,3,3,0.35383028348375706,0.8826704550237439,1.594870349132717,0.9049235229276625,20's,<5k,<10,5-10,5-10
45,0,F,1297,Re&De,-1.5053496669764959,4,Medical,1922,2,Male,44,3,2,Healthcare,3,Single,0.06234514754303713,14511,0.7822646819350587,0,12,3,3,0,0.38760875109346676,3,3,-0.2673643643857992,-0.3528710041543192,-0.9733423721381878,0.04493463955819317,40's,5k-10k,10-20,<5,<5
33,0,R,217,Sales,0.48646440151058035,4,Marketing,1924,2,Male,43,3,2,SE,3,Single,0.08668673984508028,10410,-0.5864173580242138,0,14,3,2,0,0.14841116175654057,2,2,0.7747243810088977,0.29061126825485295,-0.9733423721381878,1.1817781057751064,30's,5k-10k,10-20,<5,<5
28,0,F,783,Sales,-1.5053496669764959,2,LE,1927,3,Male,42,2,2,SE,4,Married,0.4172045103828463,19255,-0.5864173580242138,1,12,3,3,1,-0.3075690972864685,2,3,0.35383028348375706,0.8826704550237439,-0.9733423721381878,0.9049235229276625,20's,5k-10k,<10,<5,5-10
29,1,F,746,Sales,1.4456915278010198,3,TD,1928,3,Male,45,4,1,SR,1,Single,-2.34455017443822,10642,-0.5864173580242138,0,17,3,4,0,-2.292544621589625,3,3,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,20's,<5k,<10,<5,<5
39,0,N,1251,Sales,1.2963320365337836,4,LE,1929,1,Female,32,1,2,SE,3,Married,0.15350408475345348,3987,1.2848600822687926,0,19,3,3,1,0.14841116175654057,1,3,-0.5622888525337819,-0.3528710041543192,-0.11727146504788616,-0.31199299600307684,30's,5k-10k,10-20,<5,<5
27,0,R,1354,Re&De,-1.0316074699401947,4,TD,1931,2,Male,41,3,1,RS,2,Married,-1.2714310958261623,6073,-0.5864173580242138,0,11,3,3,1,-0.49876697958303323,3,2,-0.026393511770457165,0.009519418526307482,-0.11727146504788616,-0.31199299600307684,20's,<5k,<10,<5,<5
34,0,F,735,Re&De,1.3482691212331284,4,Other,1932,3,Male,86,2,2,RS,4,Married,0.1563885597970255,26496,-0.5864173580242138,1,15,3,2,0,0.7717244644490785,3,3,1.2699494195012964,1.2838236490365953,1.429952502512088,1.4079847707358624,30's,5k-10k,10-20,5-10,10-15
28,1,R,1475,Sales,0.7682362244210447,2,Marketing,1933,4,Female,84,3,2,SE,3,Single,0.9682203089682009,23352,0.4489506360843417,1,11,3,4,0,-0.49876697958303323,0,3,-0.9425126477879964,-1.7367826544685656,0.38349791355828505,-0.31199299600307684,20's,5k-10k,<10,<5,<5
47,0,N,1169,Re&De,0.8488469449601651,4,TD,1934,3,Male,64,3,2,RS,2,Married,0.08118900966079956,2125,1.660253538085118,0,18,3,3,1,0.7717244644490785,4,4,0.5095018289928678,0.8826704550237439,-0.11727146504788616,0.9049235229276625,40's,5k-10k,10-20,<5,5-10
